,Video.URL,Topic,Comment
410,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"we will do jallikattu....off course it's not a ill treatment for animals... it's a tradition in many ways it's good for cows and humans.....we will not respect supreme Court....people are the rulars In democracy.....we,the tamilians will also kill the people who oppose us"
411,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,I'm. A sri Lankan தமிழன் என்று சொல்லடா தலை நிமிந்து நில்லட ....ஜல்லிக்கட்டு நம் உரிமை விட்டு விடாதே தோழனே.உன் போராட்டம் வெற்றி அடையும் வரை போராடு போராடு போராடு
412,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,u idiots it's bull embracing
413,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Tell PETA to go to hell. We don't need adivce on how to treat animals from people like PETA, PFA and the rest of the animal people crowd."
414,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,I love the spirit of the Tamils. Great work. Keep it up.
415,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"we need next generation <a href=""http://www.youtube.com/results?search_query=%23save"">#save</a> jallikattu : <a href=""http://food.ndtv.com/food-drinks/a1-versus-a2-milk-does-it-matter-1414225"">http://food.ndtv.com/food-drinks/a1-versus-a2-milk-does-it-matter-1414225</a>"
416,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,I support jaillikatu
417,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"PLS DONT BLAME THE AVERAGE NORTH INDIAN, THEY ARE SUPPOTING THIS ! ONLY THE SHITTY DELHI MEDIA AND NORTHERN ENGLISH MEDIA! ALL MY NORTH INDIANS FRIENDS ARE SUPPORTING THIS CULTURE !"
418,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"@Indiatoday IT IS NOT BULL TAMING, IT IS BULL EMBRACING..... be clear in the words u use"
419,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"they say, they say, they say.... mainstream English news like this channel is putting itself and probably northeners on a higher ground. Why? Do you believe you are superior?"
420,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,sir for the jallikattu ... we noi how to take care our animal we do this from over 1000 of years so dont tech us to carry the animals...
421,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Today a foreign NGO banning one's culture it doesn't take much time for banning and taking INDIAN culture totally. Wake Up India
422,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Pls share this with ur friends who doesn't know Tamil 🙏🙏🙏🙏 <br><br><a href=""http://www.youtube.com/results?search_query=%23Clear_the_Misconceptions_regarding_Jalikattu%F0%9F%90%82"">#Clear_the_Misconceptions_regarding_Jalikattu🐂</a><br><br><a href=""http://www.youtube.com/results?search_query=%23About_Jalikattu"">#About_Jalikattu</a>:<br>Before trackers these bulls were used to plough the fields. Before the ploughing and seeding season starts, the bulls will be allowed to mate with the cows. Then they'll start working hard ploughing the land. After ploughing is done, the seeding begins and then there will be no need for the cattle to be in the farm. So the farmers will let the cows & the bulls lose in the graze lands away from the village. They'll roam around free gazing. This is good for both the cattle & the farmers because this is the time the cattle gives birth to their young ones. While the farmers set out to bring back the cattle to their farms, they don't like to give away the freedom they've enjoyed for the past few months hence they resist.<br>So all the youngsters in the village will get together and go on a mission to bring back the bulls. The bull owners will put bounties on the bulls' heads (when they let them lose) to encourage & reward the ones who capture their bulls for them.<br><br>👉 There's no cruel intentions here, no weapon, no blood.<br>👉 In Jallikattu, the objective is to obtain the 'Jallikattu' a pouch which contains the reward coins called 'Jalli' tied to the horns of the bulls. And the guy who manages to cuddle the bull enough to remove & obtain this pouch, wins.<br>👉 The players are NOT allowed to carry weapons of any kind or wear protective gears, the bulls on the other hand will not have nose rings or ropes. Plus, they're equipped with a pair of sharp horns which can gore a human within seconds.<br>👉 Things like giving liquor to the bull, poking it are already strictly prohibited  by the Jallikattu committees.<br>👉 The bulls are raised like their children, with much care and respect. A festival is dedicated to celebrate & show respect towards these bulls. It's called 'Maattu Pongal'.<br>👉 Jallikattu is what keeping the native breed of cows from going extinct which is a huge problem for western cattle industry. They want to make money by selling us their western cattle, bull semen, medicine, etc.<br><br>Why isn't <a href=""http://www.youtube.com/results?search_query=%23PETA"">#PETA</a> bothered about banning cow slaughter? Is using an animal for sport (which in turn ensure it's survival) worse than murdering an animal?<br><br><a href=""http://www.youtube.com/results?search_query=%23Jallikattu_will_continue%F0%9F%90%82"">#Jallikattu_will_continue🐂</a><br><a href=""http://www.youtube.com/results?search_query=%23Support_Jalikattu%F0%9F%90%83"">#Support_Jalikattu🐃</a><br><a href=""http://www.youtube.com/results?search_query=%23Illogical_PETA%F0%9F%98%95"">#Illogical_PETA😕</a>"
423,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Banning an ancient  sport in the name of animal rights is stupid. The sport itself never abuses bulls . Yes there are incidents where bulls had been treated badly  , then enforce the law  make regulations do everything to stop those bad things , people are ok with it . But banning an ancient tradition straight away which doesn't even kill the bull   is a huge hypocrisy .  Ban Qurbani  to stop the animal slaughter if u have the guts , no system in the country have the guts to say anything on muslim customs .Shame on minority appeasement ,selective secularism ."
424,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"north Indian people please see this, here no Hindus, no Muslims, no Christians we are tamilians. support jallikattu  tamilan da"
425,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"FYI, India today.. <br>we are not TAMIL CITIZENS, we are all INDIAN CITIZENS.<br>Before your telecast any news , do have an Indian script writer!!"
426,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"To all non tamil n the rest of the world only in tamil nadu we hv festival for cows in respect of its contribution to mankind we respect n take pride in preserving this century old tradition. Fly kite to peta n sc,this is a conspricy to eradicate the species in tn."
427,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,support to jallikut from kerala.... fight for individual culture identity.....every parts of india have   individual identities cultures please don't destroy it...
428,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"100,000s  not 1000s you North Indian stupid media. No wonder you morons lack in everything behind us."
429,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,yes please Tamil... good job...
430,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Bull embracing you moron not taming!!!
431,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,why this north India media's still using bull fight word ? do they not learned yet what s jallikattu
432,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Well said Thiru..
433,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,We have been not ruled but we are controlled. It's a sheer human right violations.
434,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"protest in all over the world,  peta don't make drama,  low is for people, people r not for law, otherthing u all r want to b against the tamilian this is true"
435,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"dear India today,<br>   please stop drinking milk.if you don't want jallikattu b'cuz of, it's cruality as u think. b'cuz every time u drain milk, it is sexual abuse u do to cow! shame on u guys, to be sold out to PETA"
436,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"I am from Karnataka and as a Kannadiga, I support my Tamil brothers and fellow Indians for Jallikattu. Beku beku namage Jallikattu beku !!!!! (translation: We want Jallikattu.. we want Jallikattu)."
437,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Stop saying the word ""tamming"" the bull. 😡"
438,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"<a href=""http://www.youtube.com/results?search_query=%23savejallikattu"">#savejallikattu</a> <a href=""http://www.youtube.com/results?search_query=%23saveourculture"">#saveourculture</a> <a href=""http://www.youtube.com/results?search_query=%23tamilan"">#tamilan</a> da"
439,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Sad to see so many people accepting animal torture.
440,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,It's not only culture. This is to save native breed. We will loose everything to corporate. We need to understand how corporate players. Cow is domestic and bull is wild animal! So if we loose all bulls we cannot get a2 milk. We then only have jersey owned by foreign companies. Please understand the big picture of this ban!!!!
441,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,why A.R.Rahman is silent on this matter?
442,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Tamils have four important sports as their contriibution to the world.<br> 1. Eru tazuvutal ( jallikattu) <br>2. Silambam<br>3. Kalaripayitru ( Shared with Malayali)<br>4. Sadugudu ( kabadi)<br>If the central government is serious about promoting India through tourism, a potential foreign revenue generator, it should give serious consideration to local cultures.<br><br>Tamils have contributed Bharatanatiyam, a fine art form , to the world.<br><br>Tamils have contributed  alternative medical science to the world<br>Siddha vaithiyam<br><br>Tamils have contributed to world history of heritage <br>40% of stone inscriptions found in India are all in Old Tamil.<br><br>Tamils have a grammar book for Tamil language written in not less than 2200 years ago. Hence, we have contributed to the world of linguistics research.<br>We are Tamils of India. We have unique culture. Not just Indian or Hindi ."
443,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"PETA , Better get out this country. Jallikattu will be back with a bang."
444,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Who is this A.H. Manilal?
445,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Had these upsurge been there ten years ago, millions of Tamils  of Elam could have been saved of their lives"
446,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"sir we play wrestling with our siblings, we are men. we treat bull as our brothers and play with it. let's men play men's game <a href=""http://www.youtube.com/results?search_query=%23savejallikattu"">#savejallikattu</a>"
447,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"BJP is absolutely always collapsed India's Unity, Unique wise systems, & our diversity of ethics by foolish decisions.  They only concern their ruling near & future @ any cost!!<br><br>Why should we give up our priceless unity, ethics, traditions, cultures just shake of an American Organizations which is absolutely involves the dishonest illegal activities also which came from no history, no ethics, no family values, no traditions, no cultures."
448,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,OPS coolly says he will visit Delhi tomorrow - then are we fools to do this for two days without evening peeing - but he says he will meet PM to discuss further.. till then what he was doing ? Bending ? We are fools guys to elect these people! Next biggest protest should be for NOTA.
449,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Who is PETA to control things in INDIA, don't we have sensible people? Then shall we all migrate to USA. Don't INDIA have Men's who can show back what we are? Just money speaks??? We are ready to pay 500 per head to all these politicians atleast then will they support INDIA???"
450,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Where the hell India Today came from!!! Absolute shit n not only you every big national media are full of shit n corruption. I bet one day there will be a dooms day for and you will regret for what you've done in the past. Full of shit!!! @IndiaToday
451,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"We Tamils may even die but will never loose our Tamil Language , Tamil culture and Tamil pride. Proud to be a Tamil"
452,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Were you guys eating mixture for the past 3 days? 😏😏😏
453,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,massive respect for India today for covering this news
454,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,stupid NEWS READER dont u knw to spell Tamil & Jallikattu properly... basta**d... its not Bullfight... its Bulltaming.. illiterate idiot... wats ur name fkin Reader... India Today dont u look into these mistakes...?
455,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,I am wondering has PeTA so much money to buy people and their culture! get lost PeTA ! we know your intentions.
456,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,stupid views from another PeTA traitor.
457,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Wo bosadi valon respect a people
458,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,tHIS IS ABUSE OF AN ANIMAL.yOU SHOULD FEEL ASHAMED.Is it ok to burn widows.If you want to enter the world society then adoped our values.This is no better than spanish bull fighting.
459,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,So pleased to see all the people of TN came out on the streets to protect the culture.  Example for others to follow..... It is not against Supreme Court but just protecting a tradition.    PETA's should be investigated.
460,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"These North channels never show south issues ..... And this bloody PETA is anti Indian culture,  they are here to destroy indigenous breeds and bring Jersey like breeds.  I'm from Andhra and i totally for age old rich culture jallikattu."
461,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"@india today :Please learn from BBC channel, being an international channel it projected Jallikattu in a positive way after doing research.."
462,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,This is not bull fight
463,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Va thalaaa va thalaaa
464,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,we want jalikattu.... this is our Indian culture....
465,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,No ones asking the students to be peaceful!! Please get your facts checked!! And you should change your options. we support jallikattu doesn't mean we are for animal cruelty.
466,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,# we love jallikattu 🐂 🐃 💪
467,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"<a href=""http://www.youtube.com/results?search_query=%23thanks"">#thanks</a> India today"
468,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"<a href=""http://www.youtube.com/results?search_query=%23AmendPCA"">#AmendPCA</a>#AmendPCA"
469,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"<a href=""http://www.youtube.com/results?search_query=%23justiceforjullikattu"">#justiceforjullikattu</a>"
470,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Again India Today it is not Bull Taming. It is Embracing the Bull(Eru Thazhuvudhal).<br>Do your research before bringing it live through a channel.
471,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"yes. that guy is right. it is ok to sell the.milk of cow against will, will someone will be ok to see their breast milk to be used in coffee and pizza"
472,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Proudly Tamizhan
473,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,two fucking PETA supporters disliked bastards
474,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,jallikattu is our traditional
475,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Media is trying to get more mileage by arranging a debate with Peta Activist and asking people to express their thoughts. Stupid video, media behind TRP...."
476,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"you news people stop saying bull fight(it's so irritating and wrong), it's bull embrace.  protests are done peacefully. you people finally heard our voice?"
477,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,fuck you'll north news channel
478,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Well said Dr.Muthu kumar @<a href=""http://www.youtube.com/watch?v=A-9cey99Jvc&t=16m55s"">16:55</a> . Thank you"
479,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Bull Embracing is one the actual traditionla sport  of Tamilnadu, and has evidences from our literature. Later it has been called in various names as jallikattu, erudhu kattu, manju virattu. This has been our tradition and will continue to be so. Who is PETA an USA organisation to ask for ban of our tradition , and there are some so called animal welfare activist and other fake organisation supporting the PETA . Their main motto is to extinct native breeds of our nation and import their breeds and products. Tamil Youth have united this time, and no one can fool us. The peaceful protest itself show our culture and tradition but dont take us for granted."
480,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Someone tell that reporter it is jallikattu..not jallikat
481,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,At last India Today wakes up . But still your against us and projecting us in a negative way
482,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"yes correct mr.ankit.I show few days Hindi channel never cover aboat jallikattu issue.very sad to say.India is cultural country.peta never Respect animal.now india peta hand.I am Hindu .I am respect my cow&bull this is my culture.why peta involved my culture.peta CEO from American.any peta member home have any <a href=""http://bull.no"">bull.no</a> there are stay in AC room.thay are don't know aboat     jallikattu.I support jallikattu.jaihind"
483,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Dear Times Of India, it's not <a href=""http://www.youtube.com/results?search_query=%23JallikattuBullFighting"">#JallikattuBullFighting</a> the correct word is <a href=""http://www.youtube.com/results?search_query=%23JallikattuBullEmbarrassing"">#JallikattuBullEmbarrassing</a>.."
484,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,I support
485,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"போதும் உங்க Brahmin cricket கூட்டம் எங்களை ஏய்த்து பணம் பார்த்தது. உங்களால் ஒரு வீட்டில் தானே இருக்க முடியும்? ஒரு ரெண்டு குழந்தைகள். அதற்க்கு ஏன் இவ்வளவு பணம் அரிக்கிறீர்கள். சே! எத்தனை பேர் விவசாயம் செய்ய முடியாமல் தற்கொலை செய்கிறார்கள். எப்படி அந்த பணத்தை எண்ண தோணும் ? பிணம் தின்னிகள். அரசியல்வாதியும், கிரிக்கெட் காரனும், சினிமா காரனும் செத்தாதான் தமிழனுக்கு விமோச்சனம்."
486,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,We hate that all showing our feeling as news and making money ...its our pain of our feelings ...becoz of this govt making our tamilans as fools and given others to speak abt our culture and till we didnt got any resolution ...why we tamilan should be critizied by others & why we should explain them abt our rights ...
487,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"It is not an act of harassment, it is an art of breeding science...!!! This measure from the public is to save the generations (including social activist morons)"
488,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Plez if you dont knw abt our traditional dont divert like its making issues ....instead shut ur mouth and go ...
489,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,now u fucking north india media have time for them after 2-3 days....<br>And thats not bull fighting thats bull embracing....Stop showing jallikattu in a bad light
490,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,who the hell saraswathi ...she is not having rights to say govt will to allow .. wat shit u saying enough is enough .. u stop talking rubbish lady...
491,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,2 days took to  come out ...wat a democracy
492,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,ty👏👏
493,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,say no vote ...next ter should not be any ruling party in tamilnadu <br>..who playing wit our emotions ...we need our identity ...
494,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,india tdy got spice news only today is it? all u national channels are hippocrates
495,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Totally support Jallikattu being north Indian save indian culture,save Tamil culture."
496,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Animal Torture??? What do u mean by Animal Torture???<br>If u say that having Jallikattu is Animal Torture, than why SLAUGHTERING THEM??? Isn't that a BIGGER TORTURE???<br>Why using the Leathers made by the ANIMAL SKIN, BY KILLING THEM??? ISN'T THAT THE BIGGEST TORTURE??? <br>Humans are also animal, scientifically speaking...HOMO SAPIENS....<br>Why having MARTIAL ARTS contests, torturing or  EVEN KILLING each other??? Why Wrestling??? Why Taekwondo??? Why Boxing??? Why MMA??? Why UFC??? WHY, WHY, WHY???<br>If u say BullFight is Tamil Pride, what you call in Spain, Mexico and Portugal???<br>ASSHOLES"
497,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,thks to India today
498,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,its not bull taming you idiot its bull embracing
499,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,TAMILNADU is the best.
500,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Atleast now you realised that TN is in India and it took you 3 days wow
501,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Thanks for  coverage
502,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"thanks for the coverage India today. pls use the term ""Bull embracing"" and not bull taming. it's totally different."
503,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,What were you so called National Media doing for the last 2 days? whether the parties paid only for 2 days?
504,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"we are loosing hope in democracy, i thought democracy to respect the peoples feeling and taking them with right manners. it seems tamilnadu is exceptional. first they have killed 15 million tamilians in srilanka but india doesn't react. Then tamil fisherman are being killed by srilankan navi nobody cares. then our neighbor state denied to give water against supreme Court order last year it results more than 100 formers where died because of drought, indian government doesn't care. finally they entered into tamilnadu to demolish our culture and age-old practice "" bull embracing""l. By banning bull embracing and artificial insemination the indigenous bull were numbered to 2k from 40k in 10 years in tamilnadu. And initially they are 3000 types of cattle breads in india sadly only 30 types survived."
505,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Please national media support to jallikuttu......our also in india...no need visa came to tamilnadu
506,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,It is not bull taming you idiots <br>It is BULL EMBRACING..
507,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Hindi media not cover jallikattu in issue.some time I think where is tamilnadu..sure I in Indian.
508,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,dont use a word of tamilian... are we not belongs to india... if u guys want announce TN as separate country .. we will take care of ourselves
509,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"<a href=""http://www.youtube.com/results?search_query=%23weneedjallikattu"">#weneedjallikattu</a>"
510,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"please donot show as ''bullfight"" ..it is"" BULL EMBRACING """
511,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Tamilians are the best!!!!! that's the way guys👍
512,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,we need jallikattu
513,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Using the word Tamilian is not acceptable,. we too belongs to India.   You should use the word Indian"
514,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,national media needs 1 month to come here(tamilnadu). Treat us like indians! we are fighting since december and u need ravi ashwin's tweet to here us
515,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"this time we never give up <a href=""http://www.youtube.com/results?search_query=%23banpetaindia"">#banpetaindia</a> <a href=""http://www.youtube.com/results?search_query=%23AmendPCA"">#AmendPCA</a> <a href=""http://www.youtube.com/results?search_query=%23justiceforjallikattu"">#justiceforjallikattu</a> <a href=""http://www.youtube.com/results?search_query=%23tamilculture"">#tamilculture</a>"
516,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,any one sees ops ?
517,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Please don't bring supporters of PETA... See more than 10 lacs people are protesting against the ban of Jallikattu.. Do you think  they are fools. First make research about Jallikattu and know the things properly and start the argue okey, without knowing anything don't argue like bullshit... See more than lacs and lacs of people are struggling for one issue. Sitting in one place and  arguing is easier, try to know the fact. Here we are fighting for our future generations.. If the Jallikattu ban continues , the state breed will destroy completely and start importing the foreign breeds.. For tat we need Jallikattu... Jallikattu is only way  to safe guard the our country breed"
518,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"Peta and AWBI people just took worng pics and approached supreme court to ban it.,after 2011 it was conducted peacefully with restrictions and regulations....so we need jallikattu with regulations...cattle is kind of son in every farmer house...ITS NOT AT ALL CRUELTY...MAKE REGULATIONS AND DO JALLIKATTU <a href=""http://www.youtube.com/results?search_query=%23banpetaindia"">#banpetaindia</a> <a href=""http://www.youtube.com/results?search_query=%23Justiceforjallikattu"">#Justiceforjallikattu</a> <a href=""http://www.youtube.com/results?search_query=%23AmendPCA"">#AmendPCA</a> ...re-organise AWBI board members...law is for us..we tamilians teaching the world that we protesting in a peaceful way...learn from us..under our feelings...BAN PETA India .... we are proud for TAMIL PRIDE"
519,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"also fishes.. please ban fishing  worldwide cos even fishes are killed while they are conscious. when you catch fish, other fishes see n get terrified. nobody will give painkiller to a fish n then cut its head.. <br><br>all we ask humbly is allow jallikattu with regulations n arrest the violators alone.<br><br>if you are neutral you will empathise with us. listen n then talk!"
520,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Sorry its not bull taming or fighting...its bull embarracing...which doesnt includes any cruelties to the bull...#NotLikeSpain...#TamilCulture
521,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"In Tamil Nadu Jallikattu not allowed, Kaveri river water not allowed, Krishna river water not allowed, Mullai Periyaar river water not allowed, Tamilan not allowed to fish near Katchi theevu, and I don't know what other bans' going to be imposed on tamilians. Must Tamil Nadu still stay with India or go for secession and get independence through referendum."
522,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"The English language media which is referred to as national media is not covering the protest in the right way.  More than the tamil pride it is the fight to safeguard the native cattle breed. Jallikattu ban is the conspiracy to make the native cattle breed extinct <a href=""http://www.youtube.com/results?search_query=%23wedojallikattu"">#wedojallikattu</a> <a href=""http://www.youtube.com/results?search_query=%23jallikattu"">#jallikattu</a> <a href=""http://www.youtube.com/results?search_query=%23JusticeforJallikattu"">#JusticeforJallikattu</a>"
523,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"I request any media not to bring any supporters of PETA or anyother animal welfare organisations.. they dont answer to any of the questions about culture, breeding science etc and they dont care about what will happen if those specific breeds go nonexistent. for all the questions their answer will be see supreme court follows the rule. they dont have any others answers... infact they dont fight for animal welfare they just fight for in-existence of a law that permits jallikattu... thats it... so the message is clear if law permits then they will shut their mouth other than that they dont care about anybody. Has any of the media got any other answer from any of the animal welfare supporters...? then why the hell do you bring them to debate"
524,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,People praise foreigners when they do something which we have in our tradition but we suppress it in our land.
525,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,"What do you mean torture? Isn't that the topic under discussion. Jallikattu is not torture ,it is an adventure sport which celebrates poor farmers and their beloved animal .this is functional in a society where animals are commercially exploited by corporations.<br>Like all sport discrepancies should be met with regulations.<br>Please don't judge another's culture ."
526,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,Great to see such peaceful and civilized protest in Tamil Nadu
527,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,We need jallikattu
528,https://www.youtube.com/watch?v=A-9cey99Jvc,Jallikattu,we need jallikattu.
529,https://www.youtube.com/watch?v=XXVyjnhQX0w,Jallikattu,"next time jallikattu dekne jarur TN jaunga.. support from Mumbai.. <a href=""http://www.youtube.com/results?search_query=%23jallikattu"">#jallikattu</a>"
530,https://www.youtube.com/watch?v=XXVyjnhQX0w,Jallikattu,"dai peta stupid punda get out from  the world Gotha come tamilnadu and watch jallikattu pe punda ,it is a great beaten back for peta and modi mutta punda"
531,https://www.youtube.com/watch?v=XXVyjnhQX0w,Jallikattu,Tamils please ensure only Tamil-based regional parties rule Tamil Nadu.  This only can show Tamils solidarity. Never accept outsiders to come into our homeland and rule us.
532,https://www.youtube.com/watch?v=XXVyjnhQX0w,Jallikattu,Why anglicize the name Tamil Nadu as Tamilnad. Please stop it India Today.
533,https://www.youtube.com/watch?v=XXVyjnhQX0w,Jallikattu,Defying court laws is nothing new to Tamils.
534,https://www.youtube.com/watch?v=XXVyjnhQX0w,Jallikattu,really suspecios behaviour on part of PETA
535,https://www.youtube.com/watch?v=XXVyjnhQX0w,Jallikattu,PETA acknowledged bryiani and killing of the animals but don't want jallikattu? this is corp bull shit
536,https://www.youtube.com/watch?v=XXVyjnhQX0w,Jallikattu,"if PETA is fighting to prevent cruelty to animals, why not fight against briyani... isn't chicken or mutton on bryiani a vegetarian dish?"
537,https://www.youtube.com/watch?v=XXVyjnhQX0w,Jallikattu,"Easily you get this news?? How about the students youngsters protesting to lift the ban and banpeta,, you haven't heard tat??? Cheap paid media spotted"
